inputSize,BaseX,BaseXRExLLExternal,BaseXRExLALRExternal,BaseXRExLL,BaseXRExLALR,BaseXIxml,Saxon,SaxonRExLLExternal,SaxonRExLALRExternal,SaxonRExLL,SaxonRExLALR,SaxonIxmlEarley,SaxonIxmlGLL
7755.2,13607.654469106179,738.4439595318389,1358.1854106376609,238.726473175022,91.48879276445143,646.3307867844032,18354.72292770723,2765.2880543347983,2994.3753367255313,175.68888049839532,65.67256304102371,4.513560703061343,14.670281858881392
15499.8,10159.10298970103,1175.3912569389374,1553.2255459168412,266.2433438305182,92.45332538025649,921.6927651139742,18375.812050359713,2646.7603355302576,2911.9902584493043,165.75848854825773,64.03699963275798,4.471096153846154,16.123231622746186
30998.6,11058.759068651943,1420.4127906976744,1984.3288011115521,290.119707638827,92.14803804994055,1384.552853598015,19465.101508642223,2680.2605843768633,2941.45062765642,163.1076032622994,62.44681708299758,4.543783530239512,17.318298633096205
61996.2,11147.05424033563,1383.157659890927,2130.5597171032973,299.5709108480309,89.8495652173913,1634.6654296875,19232.51084024378,2752.667982239763,2891.389040031092,161.64488093168782,61.11211145429454,4.518673469387755,17.222442403140974
